username,id,label,displayname,verified,created,followersCount,friendsCount,statusesCount,favouritesCount,listedCount,mediaCount,location,protected,profileImageUrl,totalReplyCount,totalRetweetCount,totalLikeCount,totalQuoteCount,totalSource
a16z,64844802,human,a16z,True,2009-08-11 22:26:28+00:00,676570,42,21794,8034,11143,494,The Cloud,False,https://pbs.twimg.com/profile_images/1527308966614933505/N61sd5P3_normal.jpg,176,325,2209,57,2
DrToniHo,970780136562937856,human,Antonia Ho,False,2018-03-05 21:56:35+00:00,3096,860,2798,10647,100,187,"Glasgow, Scotland",False,https://pbs.twimg.com/profile_images/970791132908150785/VbizjBG0_normal.jpg,66,213,1622,16,2
DaisyJulius,526292934,human,Daisy Mechelmans,False,2012-03-16 11:23:44+00:00,505,511,8214,23818,23,815,"Leuven, België",False,https://pbs.twimg.com/profile_images/1497243236972306432/D7TJM2sZ_normal.jpg,88,99,1867,13,2
amosgbaja1,808435552903188482,human,Amos Peter,False,2016-12-12 22:17:10+00:00,10,420,76,317,0,8,"Abuja, Nigeria",True,https://pbs.twimg.com/profile_images/1033985097555435520/v4ISNUXC_normal.jpg,0,0,0,0,0
SJosephBurns,203652149,human,Steve Burns,False,2010-10-16 19:43:04+00:00,506105,230,147697,145201,7215,24286,"Pensacola, FL",False,https://pbs.twimg.com/profile_images/520984348557078528/5yVF8dSQ_normal.jpeg,1602,876,7802,131,4
UisceBeathaJack,102580588,human,Whisky Jack 🇨🇦,False,2010-01-07 04:57:03+00:00,438,1838,7962,60315,7,98,"Ontario, CA",False,https://pbs.twimg.com/profile_images/1180847017591033861/cnL9ZA2K_normal.jpg,128,54,3986,6,1
reidhoffman,10078,human,Reid Hoffman,True,2006-10-22 15:43:51+00:00,658805,621,4727,14723,10238,368,new world of work,False,https://pbs.twimg.com/profile_images/971127018023665664/cDRrTbCI_normal.jpg,657,1204,8576,132,3
ConferencesIiot,1319244949750251522,bot,Ruby Beatrice,False,2020-10-22 11:51:27+00:00,371,4020,15,1,0,0,"Las Vegas, NV",False,https://pbs.twimg.com/profile_images/1320774656845111298/0DEGYwo5_normal.jpg,0,0,0,0,0
Dolaponoah1,1164089582096441344,human,Oluwadolapo Noah,False,2019-08-21 08:20:01+00:00,27,411,22,31,0,1,"Ado Ekiti, Nigeria",False,https://pbs.twimg.com/profile_images/1164090175829544960/rprLawDN_normal.jpg,5,0,7,0,1
searchbaidu,286054000,human,Search Baidu,False,2011-04-22 07:59:01+00:00,682,1456,404,0,2,0,China,False,https://pbs.twimg.com/profile_images/1320842413/3dbgmages_normal.jpg,0,1,5,0,1
posts_modern,1201566148258680833,human,David Borkenhagen,False,2019-12-02 18:18:02+00:00,166,1625,603,5575,2,6,,False,https://pbs.twimg.com/profile_images/1213496543245950988/pivN1Kay_normal.jpg,34,0,56,0,1
billclerico,16538023,human,Bill Clerico,True,2008-10-01 01:01:41+00:00,7794,1560,5630,2464,274,153,"San Francisco, CA",False,https://pbs.twimg.com/profile_images/1346519608258248704/Ovu4i7k__normal.jpg,104,75,1465,12,2
NobleStand,2257947242,bot,Eric Miles away from sanity...,False,2013-12-22 17:17:23+00:00,85,792,880,5935,0,59,"Here, St Elsewhere",False,https://pbs.twimg.com/profile_images/1543885630106656770/TZrDi9lW_normal.jpg,10,3,69,3,2
ali67jamshidi,1438463634032709633,human,@li.sam,False,2021-09-16 11:24:17+00:00,80,190,347,177,0,9,,False,https://pbs.twimg.com/profile_images/1542421275250917378/m0ug2QYD_normal.jpg,6,15,37,0,1
Chefvano,14328711,human,Frank van Overbeeke,False,2008-04-08 02:08:45+00:00,247,1053,2631,18971,0,41,Brookline Ma.,False,https://pbs.twimg.com/profile_images/52541319/frankbike_normal.jpg,57,3,281,2,2
sarnoud,8594952,human,Sacha Arnoud,False,2007-09-01 19:47:14+00:00,687,878,200,134,18,7,"San Francisco, CA",False,https://pbs.twimg.com/profile_images/1174911187/Sacha_normal.png,6,44,150,4,11
mchojrin,13727002,human,Mauro Chojrin,False,2008-02-20 16:18:26+00:00,2700,1343,13128,4863,68,1033,"Barcelona, España",False,https://pbs.twimg.com/profile_images/1304525201712050179/yp7jjrc3_normal.jpg,52,23,126,2,5
pnelting,2398036586,bot,Patrick Elting,False,2014-03-19 15:20:21+00:00,27,28,703,3,0,8,DFW,False,https://pbs.twimg.com/profile_images/446307242963238913/1HSSJCpX_normal.jpeg,1,0,0,0,1
dana_fdn,158842667,human,Dana Foundation🧠,True,2010-06-23 20:13:48+00:00,27441,1501,17782,3309,752,1691,New York City,False,https://pbs.twimg.com/profile_images/1172571901778190336/Y2_xScfo_normal.jpg,20,242,599,27,3
erdemcelikel,3029996159,bot,Erdem Çelikel,False,2015-02-11 10:17:34+00:00,95,1299,85,247,1,15,Ankara,True,https://pbs.twimg.com/profile_images/1107016944824270848/kncSBgYg_normal.jpg,0,0,0,0,0
cynophilicfvr,1123992425553432580,human,Sreelakshmi,False,2019-05-02 16:47:31+00:00,178,1096,412,2990,1,55,Chennai.India,False,https://pbs.twimg.com/profile_images/1597235366687166471/LY6Ml7pT_normal.jpg,81,9,353,0,1
GeffroyGuy,2533023970,bot,Guy Geffroy,False,2014-05-06 14:32:11+00:00,6,7,2,35,0,0,,False,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,0,0,0,0,0
Kamp94,1346904853549887488,bot,Kamp,False,2021-01-06 19:42:05+00:00,234,1901,1323,14811,0,0,"Houston, TX",False,https://pbs.twimg.com/profile_images/1346904986639347718/7lQDBn-9_normal.jpg,3,1,16,0,1
Johnny04930830,1100590124839120896,human,Johnny,False,2019-02-27 02:55:08+00:00,600,910,2724,36630,0,82,,False,https://pbs.twimg.com/profile_images/1146805560676929536/pWT8RedW_normal.jpg,14,2,58,1,1
HDonovan4,309251217,human,Harry,False,2011-06-01 19:50:30+00:00,1205,480,387,9702,8,8,,False,https://pbs.twimg.com/profile_images/1444763783910539267/XlftmrMD_normal.jpg,49,20,401,4,1
brnzupp,725442233189732352,human,mara andrione,False,2016-04-27 21:51:21+00:00,236,986,195,627,4,4,"Vienna, Austria",False,https://pbs.twimg.com/profile_images/1058734496206467072/J42FoP5h_normal.jpg,16,7,110,1,2
BertinaNichols2,828728154193698816,human,Bteena,False,2017-02-06 22:12:43+00:00,401,457,9032,11275,0,1961,,False,https://pbs.twimg.com/profile_images/957768876057509888/FGuP3THZ_normal.jpg,35,28,128,2,3
lemapp_news,2752402940,human,LEMAPP,False,2014-08-21 15:48:18+00:00,327,1808,133,0,0,9,,False,https://pbs.twimg.com/profile_images/506387903400779776/3YfeOEJW_normal.jpeg,3,5,16,0,1
Hasan_Sarh,710509944072757248,human,Hasan Sarı,False,2016-03-17 16:55:46+00:00,77,663,7459,14497,1,164,"Manisa, Türkiye",False,https://pbs.twimg.com/profile_images/1611018152321728512/sTifCVwI_normal.jpg,4,0,41,0,1
Ody91231611,1345656815254695938,human,Ody,False,2021-01-03 09:03:09+00:00,36,65,1791,15956,0,28,,False,https://pbs.twimg.com/profile_images/1421447075678597126/y2MgWpCx_normal.jpg,25,4,169,1,1
closburn,821301248,human,Chris Osburn,False,2012-09-13 10:56:08+00:00,598,743,3079,5403,15,176,"Raleigh, NC",False,https://pbs.twimg.com/profile_images/1588255370614448128/0fqO7dkj_normal.jpg,29,68,324,4,2
martgnz,258267932,human,Martín González Gómez,False,2011-02-27 09:44:34+00:00,5618,409,633,873,287,173,New York City,False,https://pbs.twimg.com/profile_images/1031260524871335937/qO9f1t2J_normal.jpg,199,677,2934,79,2
KatePG,23582412,bot,Kate Plaisted,False,2009-03-10 11:44:55+00:00,409,151,389,339,20,5,University of Cambridge,False,https://pbs.twimg.com/profile_images/570203804813905920/uHevri3T_normal.jpeg,33,30,152,0,4
thebullpug,1098755762476777472,human,theweepingsomnambulist 🇺🇦,False,2019-02-22 01:26:02+00:00,29,617,2238,3022,0,1093,USA,False,https://pbs.twimg.com/profile_images/1119795530140401664/6mF0E_vH_normal.jpg,5,2,114,0,2
kh2sh2y2r,707120382394941440,human,Khashayar,False,2016-03-08 08:26:51+00:00,1055,1134,298,4647,0,29,mashhad,True,https://pbs.twimg.com/profile_images/1308711149484101632/d1gEl-i4_normal.jpg,0,0,0,0,0
AstroAnnimal,1533844754,human,Anne McClain,True,2013-06-20 12:49:52+00:00,133830,385,1305,547,1236,197,"Houston, TX",False,https://pbs.twimg.com/profile_images/1127165846483288064/z_ZR5PJj_normal.jpg,618,1806,20925,190,2
romykraemer,816920269537378304,human,Romy Kraemer,False,2017-01-05 08:12:24+00:00,504,380,413,833,8,56,,False,https://pbs.twimg.com/profile_images/839215449367797762/psiUcLh8_normal.jpg,38,72,316,5,3
ScienceManCam,472116700,human,Cameron,False,2012-01-23 16:30:21+00:00,966,412,4970,6867,9,949,,False,https://pbs.twimg.com/profile_images/1411435911288590341/G053WO0h_normal.jpg,45,17,390,8,1
inicmu,34277354,human,INI Carnegie Mellon,False,2009-04-22 13:55:40+00:00,4308,2330,6119,450,193,1782,Pittsburgh and Silicon Valley,False,https://pbs.twimg.com/profile_images/1290746490550390784/ZTucy2Hz_normal.jpg,17,99,467,10,4
TeviHerve,1454720011726204932,human,Tevi herve,False,2021-10-31 08:01:16+00:00,0,50,0,0,0,0,,False,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,0,0,0,0,0
Leah25126220,769990339960643585,human,Leah,False,2016-08-28 20:09:37+00:00,23,353,44,360,0,9,,True,https://pbs.twimg.com/profile_images/1582917258115895297/80VbxGnV_normal.jpg,0,0,0,0,0
neurosenthali,1070767062048399361,human,Isabelle Rosenthal,False,2018-12-06 19:48:56+00:00,356,439,166,580,2,9,,False,https://pbs.twimg.com/profile_images/1365429318726262787/dN8eoASi_normal.jpg,73,50,754,11,2
JKMai_18,1376684020017287170,human,Ɱαι™🇪🇬🇵🇸,False,2021-03-29 23:54:14+00:00,16,65,26,816,0,7,"Kairo, Ägypten",False,https://pbs.twimg.com/profile_images/1393931270598574083/DvWZStUj_normal.jpg,1,0,14,0,1
Alimarzouqi,224332668,human,🇦🇪علي,True,2010-12-08 18:45:25+00:00,7861,1320,37079,9203,28,2552,Abu Dhabi,False,https://pbs.twimg.com/profile_images/1525060139304247296/0_26kc2b_normal.jpg,110,34,297,3,1
HazemToutounji,1081272693931102208,human,Hazem Toutounji 🌍🌏🌎,False,2019-01-04 19:34:34+00:00,311,892,927,4179,3,66,"Nottingham, UK",False,https://pbs.twimg.com/profile_images/1307717829492461568/gnEvNv2J_normal.jpg,31,10,235,1,2
percyliang,86481377,human,Percy Liang,False,2009-10-31 07:26:37+00:00,13127,381,365,917,160,10,"Stanford, CA",False,https://pbs.twimg.com/profile_images/1319828397699129346/wjBcgUH0_normal.jpg,393,1320,8924,246,2
ViktorKoelzer,989229780640960512,human,Viktor H Koelzer,False,2018-04-25 19:48:53+00:00,793,1584,228,124,6,8,Zürich,False,https://pbs.twimg.com/profile_images/1446451334731927575/p3ZpXW-i_normal.jpg,15,56,190,5,3
DiscoverMag,23962323,human,Discover Magazine,True,2009-03-12 15:01:52+00:00,1260666,180,95762,1610,11299,35946,Between gluons and galaxies,False,https://pbs.twimg.com/profile_images/1407082935216492544/4C7P0q_-_normal.jpg,67,293,978,62,4
BhavPrajapati14,1380920032671203331,bot,Bhav Prajapati,False,2021-04-10 16:26:18+00:00,128,4050,0,103,2,0,"Leicester, England",False,https://pbs.twimg.com/profile_images/1380920304348897284/o2FawiwC_normal.jpg,0,0,0,0,0
_nilanjana_,14206768,human,Nilanjana Bhattacharjya,False,2008-03-24 11:36:49+00:00,4639,4978,13,45477,87,17,"Tempe, AZ",True,https://pbs.twimg.com/profile_images/1476554192688861189/zPgEcpHJ_normal.jpg,0,0,0,0,0
SioBhanBhan,931249366634987521,human,Siobhan McDonough,True,2017-11-16 19:55:25+00:00,990,1084,1114,3056,49,253,"Bay Area, CA",False,https://pbs.twimg.com/profile_images/1536061992288587778/yrUOZdnV_normal.jpg,58,62,637,17,2
Brunoscorpion70,2420379249,human,Bruno,False,2014-03-18 16:19:25+00:00,63107,63011,161552,220779,168,11699,Italy,False,https://pbs.twimg.com/profile_images/1354459495188090888/Sq3SXaEP_normal.jpg,18,24,231,0,1
ajitjohnson_n,484796656,human,Ajit Johnson Nirmal,True,2012-02-06 14:08:20+00:00,109143,67,2192,2891,869,1016,"Boston, MA",False,https://pbs.twimg.com/profile_images/1606995289059086337/RGBRqY0n_normal.jpg,100,156,1347,14,2
OpenBehavior,780399461436645376,human,OpenBehavior,False,2016-09-26 13:31:45+00:00,4006,251,1154,1160,38,65,The Internet,False,https://pbs.twimg.com/profile_images/780400829899636736/WYcuP0il_normal.jpg,38,660,1688,36,3
steveaustinBSR,112915037,human,Steve Austin,True,2010-02-10 03:27:14+00:00,4744550,621,35659,1243,9841,2855,Broken Skull IPA. Best IPA in America. Beer me.,False,https://pbs.twimg.com/profile_images/849851127541542913/AHuQCv6c_normal.jpg,4059,4586,63424,307,2
akandeadedamol2,2962443429,human,Alkebulan Prince,False,2015-01-05 18:28:01+00:00,172,1678,111,116,11,16,oyo state Nigeria ,False,https://pbs.twimg.com/profile_images/1181655269908078599/Nm2UXZ8x_normal.jpg,27,9,20,1,4
degrootmaarten,699204595650863104,human,Maarten de Groot 🇵🇸,False,2016-02-15 12:12:21+00:00,801,2468,8975,15991,20,111,"Regensburg, Germany",False,https://pbs.twimg.com/profile_images/1393202950340759559/mdio6pfi_normal.jpg,59,116,215,9,3
silas_adekunle,483137710,human,Silas Adekunle,False,2012-02-04 17:43:16+00:00,4494,34,47,64,26,0,Bristol UK,False,https://pbs.twimg.com/profile_images/1044307813940441088/DJkaNkK4_normal.jpg,91,87,751,19,4
HyunSeokKim0,1087054757586522112,human,Hyun Seok Kim,False,2019-01-20 18:30:25+00:00,5,42,7,13,0,6,"Seoul, Republic of Korea",False,https://pbs.twimg.com/profile_images/1106070195947233281/7zteAfE7_normal.png,7,2,12,0,1
eredmil1,2723963928,human,"Elissa M. Redmiles, Ph.D.",False,2014-08-11 13:56:10+00:00,8191,6484,15582,21313,219,1385,,False,https://pbs.twimg.com/profile_images/1572270020394364931/uN5WxPf9_normal.png,53,76,670,5,1
HarvardHealth,22708797,human,Harvard Health,True,2009-03-04 00:49:26+00:00,2577639,823,14956,766,11689,11333,"Boston, MA",False,https://pbs.twimg.com/profile_images/1397625446884331520/508RH_Gh_normal.jpg,343,3389,8854,288,1
AuMayeung,581341543,human,John Au-Yeung,False,2012-05-15 23:27:40+00:00,13994,9254,29460,26717,85,16720,Vancouver,False,https://pbs.twimg.com/profile_images/1158215151595618305/TpympdL3_normal.jpg,455,37,701,16,2
FagbemiKhalid,862394281352450048,bot,Khalid Fagbemi,False,2017-05-10 19:49:53+00:00,5,256,2,81,0,0,,False,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,0,0,2,0,2
illumina,46145761,human,Illumina,True,2009-06-10 15:59:29+00:00,99580,9328,15049,12273,1385,1430,"San Diego, CA",False,https://pbs.twimg.com/profile_images/1550257072830173184/xViY6Ywy_normal.jpg,39,229,960,62,3
ludogriffanti,844872419479359489,human,Ludovica Griffanti,False,2017-03-23 11:24:16+00:00,715,506,478,1552,8,33,"Oxford, England",False,https://pbs.twimg.com/profile_images/1045576148292440064/1zIG8fre_normal.jpg,48,225,1112,20,3
Bahirjee,278995642,bot,Sudhir Garde,False,2011-04-08 11:29:11+00:00,24,7,65,1,0,0,,False,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,1,0,2,0,3
Write4Research,980046830,human,Writing For Research,False,2012-11-30 08:35:06+00:00,76842,40354,27314,49,1193,97,London,False,https://pbs.twimg.com/profile_images/911263184119623680/1Pr893Bz_normal.jpg,12,190,475,20,1
Sudo_Net_it,1443205726973964298,bot,SudoNet,False,2021-09-29 13:27:48+00:00,1,118,26,108,0,0,,False,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,2,0,3,0,1
abud_helen,1103607442644983808,human,Helen Abud,False,2019-03-07 10:44:53+00:00,759,417,776,3136,1,14,"Melbourne, Australia",False,https://pbs.twimg.com/profile_images/1103616797725548544/WI7axNma_normal.jpg,33,44,553,6,3
CCmmandrInChief,733534353108541440,human,Wynn Thornton,False,2016-05-20 05:46:33+00:00,855,3904,13214,71352,6,1157,,False,https://pbs.twimg.com/profile_images/1322348416928641024/VoxVBIyX_normal.png,70,2,183,8,1
srchvrs,87473622,human,Leo Boytsov,False,2009-11-04 16:22:33+00:00,4969,1782,20926,25990,144,182,"Pittsburgh, PA",False,https://pbs.twimg.com/profile_images/1570605341137637377/jQkvsU1y_normal.jpg,90,18,446,3,2
yooyaqx,1209993750291701761,human,Yooya⁷,False,2019-12-26 00:26:18+00:00,2056,2723,30038,26777,0,2042,,True,https://pbs.twimg.com/profile_images/1586221331028144130/fC5a7V_q_normal.jpg,0,0,0,0,0
ChrisLandauUSA,816061098231296000,human,Christopher Landau,True,2017-01-02 23:18:22+00:00,171770,347,3667,27421,104,1311,USA,False,https://pbs.twimg.com/profile_images/1535890487562862592/uIRPsc_M_normal.jpg,1197,2038,30095,91,2
mvdelius,1017063166784757761,human,Delius Lab 🇪🇺🇺🇦,False,2018-07-11 15:08:49+00:00,3283,713,529,3759,6,93,@mvdelius@fediscience.org,False,https://pbs.twimg.com/profile_images/1017077102724747264/TuhIu_Ig_normal.jpg,154,651,4997,102,2
IvanCamponogara,2869825197,human,Ivan Camponogara,False,2014-11-10 00:31:02+00:00,206,335,187,340,1,36,Emirati Arabi Uniti,False,https://pbs.twimg.com/profile_images/1104301893290024960/uZxZ4mrY_normal.png,29,87,399,12,5
peteskomoroch,14344469,human,Pete Skomoroch,True,2008-04-09 19:05:55+00:00,52075,5755,62606,84157,2667,3112,San Francisco,False,https://pbs.twimg.com/profile_images/1602727353834086400/lffEOmjf_normal.jpg,114,44,713,8,1
benjam_glnr,946477930636611587,human,lebenjjjj,False,2017-12-28 20:28:18+00:00,112,315,2070,14074,0,19,69,False,https://pbs.twimg.com/profile_images/1556592244089655297/CwJFuvYP_normal.jpg,15,1,35,0,1
JerrySeinfeld,336116660,human,Jerry Seinfeld,True,2011-07-15 19:26:31+00:00,4280096,121,1660,6,15078,125,"New York, NY",False,https://pbs.twimg.com/profile_images/1004767316553359360/XDLckmK0_normal.jpg,34631,89047,1058988,12424,5
roksana_sharif,829281727013122052,human,Roksana Sharif,False,2017-02-08 10:52:25+00:00,3,107,8,46,0,0,"Mymensingh, Bangladesh",False,https://pbs.twimg.com/profile_images/1467430916125462528/mMcw6zJy_normal.jpg,0,0,1,0,1
JiankaiSun,1032095729123176448,bot,Jiankai Sun,False,2018-08-22 02:42:52+00:00,76,830,8,57,0,1,San Francisco Bay Area,False,https://pbs.twimg.com/profile_images/1096039395319197697/l7TLfuYR_normal.jpg,2,2,21,0,1
DjokerNole,259925559,human,Novak Djokovic,True,2011-03-02 21:44:22+00:00,9215436,772,4020,3451,16458,1324,,False,https://pbs.twimg.com/profile_images/1219965365226065920/EBF8Rd9v_normal.jpg,69944,163701,2050593,23624,2
AndreGalliano,910868993581436928,human,Andrea Galliano,False,2017-09-21 14:11:05+00:00,495,3886,110,56,4,59,"Milano, Italia",False,https://pbs.twimg.com/profile_images/1226252713140289537/dHW3YybK_normal.jpg,8,15,76,1,3
AllenIPnews,350336482,human,Matthew Allen,False,2011-08-07 16:14:28+00:00,1029,2506,175,5,36,0,"Birmingham, England, UK",False,https://pbs.twimg.com/profile_images/1470871750082707458/MVTwy0YB_normal.jpg,15,34,33,1,4
RodriguezParra_,223042280,human,"Andrés Rodríguez Parra, MD",False,2010-12-05 06:12:10+00:00,4951,1909,13293,20619,41,1888,"Cuenca, Ecuador",False,https://pbs.twimg.com/profile_images/1590542442738192389/ZUwJgZBp_normal.jpg,33,7,111,3,2
yoshisquared,2431419187,human,Yoshi Yoshitani,False,2014-04-07 03:49:18+00:00,73952,1466,8148,91976,937,1171,"California, USA",False,https://pbs.twimg.com/profile_images/1146546435455762432/zh1MhUPU_normal.png,116,745,5937,19,4
Nitzky89,894982813853863938,human,Venerable Jorge 🇺🇦,False,2017-08-08 18:05:05+00:00,3934,892,22018,246933,31,2136,,False,https://pbs.twimg.com/profile_images/1535036681610461191/C-Li3OFD_normal.jpg,55,38,784,1,2
jideadekunle_,268424944,human,Papi,False,2011-03-18 19:03:06+00:00,3976,2482,109027,2107,11,3774,Home,False,https://pbs.twimg.com/profile_images/1598286512109527041/fLa9ll7z_normal.jpg,200,276,2114,62,1
jetnew_sg,923497153275707392,human,Jet New,False,2017-10-26 10:30:53+00:00,259,1891,282,1641,4,8,Singapore,False,https://pbs.twimg.com/profile_images/1307872741681328129/Ok6FzihV_normal.jpg,30,38,364,5,4
gohollywoodorg,720664561,human,Go Hollywood,False,2012-07-27 18:45:49+00:00,17336,0,17454,145,172,263,Los Angeles,False,https://pbs.twimg.com/profile_images/2988654708/9f67262ffe549b475051c08cd943c335_normal.png,0,0,0,0,0
DooRon31,1400135129130057734,human,Da Doo Ron,False,2021-06-02 17:00:13+00:00,1455,1521,20855,36921,1,1827,Independent Scotland,True,https://pbs.twimg.com/profile_images/1567411865575215104/BsLMp_at_normal.jpg,0,0,0,0,0
JohannBeukes,121191600,human,Johann Beukes,False,2010-03-08 18:28:58+00:00,2938,1928,6855,11474,233,623,"Tequesta, FL",False,https://pbs.twimg.com/profile_images/1591997338003939329/paquCb-g_normal.jpg,52,3,73,0,3
WCIPGLASGOW,160526873,human,WCIP Glasgow,False,2010-06-28 12:22:16+00:00,5601,4242,10351,7487,49,1519,Glasgow,False,https://pbs.twimg.com/profile_images/1559533219288080385/S-dib6cl_normal.jpg,35,484,1951,30,2
charlottes_web,140049744,human,Charlotte Olympia,False,2010-05-04 12:27:02+00:00,39538,232,3427,246,331,1142,London,False,https://pbs.twimg.com/profile_images/877133655776407552/KB3wYJkg_normal.jpg,23,157,639,11,4
OshinWebSoln,4653818252,bot,Oshin Web Solution,False,2015-12-26 06:59:58+00:00,292,1404,508,0,3,500,"Kangra, India",False,https://pbs.twimg.com/profile_images/680644820327510016/38TDjqAn_normal.jpg,1,5,9,0,2
